city,preco_compra,tipo,razao_social,distribuidora,bairro,data_coleta,fornecedor,state,modalidade_de_compra,preco_venda,endereco,bandeira,id
ITABUNA,"1,737",Diesel,Comercial de Derivados de Petroleo Ribeiro Ltda,-,Catolé,26/10/2011,-,BA,FOB,"1,959","Rodovia Br 101, S/n Km 505",IPP,683-532-645-17
ITABUNA,"1,719",Diesel,Lopes Lemos Comércio de Combustíveis  Ltda.,-,Odilon,26/10/2011,-,BA,CIF,"1,959","Rodovia Br 101 Km 503,5, S/n",BRANCA,683-532-645-18
ITABUNA,"1,687",Diesel,Comércio de Combustível Nunes Ltda.,-,Jaçanã,26/10/2011,FEDERAL,BA,FOB,"1,960","Avenida Manoel Chaves, 500 Lote 8 A 13",BRANCA,683-532-645-19
ITABUNA,"1,718",Diesel,I. C. Pereira,-,Centro,26/10/2011,-,BA,CIF,"1,979","Avenida Fernando Gomes Oliveira, S/n",SHELL,683-532-645-20
ITABUNA,-,Diesel,Posto do Aterro Ltda,-,Centro,26/10/2011,-,BA,-,"1,980","Avenida Jose Soares Pinheiro, 532",ALE,683-532-645-21
ITABUNA,-,Diesel,Comercial Itamaraty de Produtos de Petróleo Ltda - Me.,-,São Caetano,26/10/2011,-,BA,-,"1,990","Avenida Princesa Isabel, 812",BRANCA,683-532-645-22
ITABUNA,-,Etanol,Ferradas Comercio e Derivados de Petroleo Ltda,-,Ferradas,26/10/2011,-,BA,-,"2,120","Rua Santo Antonio - Loteamento Goncalves, S/n Lt 26 e 27",PETROBRAS DISTRIBUIDORA S.A,683-643-645-0
ITABUNA,"1,971",Etanol,Flecha S/a Turismo Comércio e Indústria,-,Lomanto Junior,26/10/2011,-,BA,CIF,"2,129","Rodovia Br 101, S/n Km 508",SHELL,683-643-645-1
ITABUNA,-,Etanol,Auto Posto Universal Ltda.,-,São Caetano,26/10/2011,-,BA,-,"2,140","Avenida Princesa Isabel, S/n Esquina C/ Rua Sergipe",COSAN COMBUSTÍVEIS,683-643-645-2
ITABUNA,"1,805",Etanol,Derivados  de Petróleo e Serviços Ltda,-,Lomanto Junior,26/10/2011,-,BA,CIF,"2,140","Avenida José Soares Pinheiro, 2261 0",ELLO-PUMA,683-643-645-3
ITABUNA,-,Etanol,Petroleum e Derivados Comercio Ltda,-,Goes Calmon,26/10/2011,-,BA,-,"2,149","Avenida Aziz Maron, S/n",COSAN COMBUSTÍVEIS,683-643-645-4
ITABUNA,-,Etanol,Castro Reis Produtos Derivados de Petróleo Ltda,-,Centro,26/10/2011,-,BA,-,"2,150","Avenida Fernando Gomes de Oliveira, S/n Térreo",BRANCA,683-643-645-5
ITABUNA,"1,777",Etanol,Carneiro Derivados de Petroleo Ltda,-,Lomanto Junior,26/10/2011,-,BA,FOB,"2,150","Avenida Jose Soares Pinheiro, S/n Km 3",PETROBRAS DISTRIBUIDORA S.A,683-643-645-6
ITABUNA,"1,740",Etanol,Lovo Derivados de Petróleo Ltda.,-,Centro,26/10/2011,MAGNUM,BA,FOB,"2,150","Avenida Inacio Tosta Filho, 353",BRANCA,683-643-645-7
ITABUNA,-,Etanol,Pate Derivado de Petroleo Ltda,-,Jaçanã,26/10/2011,-,BA,-,"2,160","Rua J, 42 Lot Jardim Jaçanã",BRANCA,683-643-645-8
ITABUNA,-,Etanol,Lopes Lemos Comércio de Combustíveis  Ltda.,-,Odilon,26/10/2011,-,BA,-,"2,160","Rodovia Br 101 Km 503,5, S/n",BRANCA,683-643-645-9
ITABUNA,"1,740",Etanol,Fox Comercio de Combustiveis Ltda.,-,Jaçanã,26/10/2011,PETROX DISTRIBUIDORA,BA,FOB,"2,160","Avenida Presidente Kennedy, 1116",BRANCA,683-643-645-10
ITABUNA,-,Etanol,Mapa - Produtos de Petroleo Ltda.,-,Odilon,26/10/2011,-,BA,-,"2,160","Rodovia Br 101, S/n Km 496",BRANCA,683-643-645-11
ITABUNA,-,Etanol,Derivados de Petroleo Teuna Ltda,-,Centro,26/10/2011,-,BA,-,"2,170","Avenida Inacio Tosta Filho, 834 Terreo",BRANCA,683-643-645-12
ITABUNA,"1,730",Etanol,Comércio de Combustível Nunes Ltda.,-,Jaçanã,26/10/2011,-,BA,FOB,"2,170","Avenida Manoel Chaves, 500 Lote 8 A 13",BRANCA,683-643-645-13
ITABUNA,-,Etanol,Posto do Aterro Ltda,-,Centro,26/10/2011,-,BA,-,"2,179","Avenida Jose Soares Pinheiro, 532",ALE,683-643-645-14
ITABUNA,"1,801",Etanol,Hagge & Hagge Ltda.,-,Centro,26/10/2011,-,BA,CIF,"2,180","Avenida do Cinquentenário, 1515",PETROBRAS DISTRIBUIDORA S.A,683-643-645-15
ITABUNA,-,Etanol,Comercial Itamaraty de Produtos de Petróleo Ltda - Me.,-,São Caetano,26/10/2011,-,BA,-,"2,180","Avenida Princesa Isabel, 812",BRANCA,683-643-645-16
ITABUNA,"1,780",Etanol,C B Auad,-,Centro,26/10/2011,PETROBAHIA,BA,CIF,"2,180","Avenida Amelia Amado, 02 Terreo",BRANCA,683-643-645-17
ITABUNA,"1,862",Etanol,Fama Comercio de Combustiveis Ltda,-,Centro,26/10/2011,ALESAT,BA,CIF,"2,180","Avenida Amelia Amado, S/n",BRANCA,683-643-645-18
ITABUNA,"1,847",Etanol,K.r. Carvalho & Cia. Ltda.,-,Fatima,26/10/2011,-,BA,CIF,"2,190","Travessa   Juracy Magalhaes, 721",PETROBAHIA,683-643-645-19
ITABUNA,-,Etanol,Lopes Lemos Comércio de Combustíveis  Ltda.,-,Centro,26/10/2011,-,BA,-,"2,190","Avenida Cinquentenário, 1405",PETROBRAS DISTRIBUIDORA S.A,683-643-645-20
ITABUNA,-,Etanol,Posto Universal Comércio de Combustíveis Ltda,-,Centro,26/10/2011,-,BA,-,"2,190","Rua Maria Olivia Rebouças, S/n",PETROBRAS DISTRIBUIDORA S.A,683-643-645-21
ITABUNA,"1,740",Etanol,Comercial de Derivados de Petróleo Kamilly Ltda,-,Centro,26/10/2011,PETROX DISTRIBUIDORA,BA,CIF,"2,190","Avenida Inacio Tosta Filho, 508",BRANCA,683-643-645-22
ITABUNA,-,Etanol,Lopes Lemos Comércio de Combustíveis  Ltda.,-,Fatima,26/10/2011,-,BA,-,"2,190","Avenida Juraci Magalhães, 1728",BRANCA,683-643-645-23
ITABUNA,-,Etanol,Peixoto Produtos de Petroleo Ltda,-,Fatima,26/10/2011,-,BA,-,"2,190","Avenida Juracy Magalhaes, 782 Terreo",COSAN,683-643-645-24
ITABUNA,"1,968",Etanol,I. C. Pereira,-,Centro,26/10/2011,-,BA,CIF,"2,269","Avenida Fernando Gomes Oliveira, S/n",SHELL,683-643-645-25
ITABUNA,-,GLP,Almir Oliveira Silva de Itabuna,-,Monte Cristo,27/10/2011,,BA,-,"37,00","Av. Bionor Rebouças, 480",-,683-462-645-0
ITABUNA,-,GLP,C B Auad,-,Centro,27/10/2011,,BA,-,"37,00","Avenida Amelia Amado, 02 Terreo",-,683-462-645-1
ITABUNA,"27,32",GLP,Rio Gás Comercial de Gás Ltda.,BAHIANA,Jardim de Alá,27/10/2011,,BA,CIF,"40,00","Avenida Itajuipe, 381",-,683-462-645-2
ITABUNA,-,GLP,Comercial Itamaraty de Produtos de Petróleo Ltda - Me.,-,São Caetano,27/10/2011,,BA,-,"40,00","Avenida Princesa Isabel, 812",-,683-462-645-3
ITABUNA,-,GLP,Comércio de Combustível Nunes Ltda.,-,Jaçanã,27/10/2011,,BA,-,"40,00","Avenida Manoel Chaves, 500 Lote 8 A 13",-,683-462-645-4
ITABUNA,-,GLP,J Santos do Nascimento,-,Conceição,27/10/2011,,BA,-,"41,00","Travessa Santo André, 55 Térreo",-,683-462-645-5
ITABUNA,"26,00",GLP,Vipgas Ltda.,-,Centro Comercial,27/10/2011,,BA,CIF,"42,00","Av Amélia Amado, 1164",-,683-462-645-6
ITABUNA,"2,476",Gasolina,Flecha S/a Turismo Comércio e Indústria,-,Lomanto Junior,26/10/2011,-,BA,CIF,"2,740","Rodovia Br 101, S/n Km 508",SHELL,683-487-645-0
ITABUNA,"2,328",Gasolina,Derivados  de Petróleo e Serviços Ltda,-,Lomanto Junior,26/10/2011,-,BA,CIF,"2,749","Avenida José Soares Pinheiro, 2261 0",ELLO-PUMA,683-487-645-1
ITABUNA,-,Gasolina,Ferradas Comercio e Derivados de Petroleo Ltda,-,Ferradas,26/10/2011,-,BA,-,"2,750","Rua Santo Antonio - Loteamento Goncalves, S/n Lt 26 e 27",PETROBRAS DISTRIBUIDORA S.A,683-487-645-2
ITABUNA,"2,336",Gasolina,Carneiro Derivados de Petroleo Ltda,-,Lomanto Junior,26/10/2011,-,BA,FOB,"2,750","Avenida Jose Soares Pinheiro, S/n Km 3",PETROBRAS DISTRIBUIDORA S.A,683-487-645-3
ITABUNA,-,Gasolina,Castro Reis Produtos Derivados de Petróleo Ltda,-,Centro,26/10/2011,-,BA,-,"2,750","Avenida Fernando Gomes de Oliveira, S/n Térreo",BRANCA,683-487-645-4
ITABUNA,"2,295",Gasolina,Fox Comercio de Combustiveis Ltda.,-,Jaçanã,26/10/2011,MAGNUM,BA,FOB,"2,760","Avenida Presidente Kennedy, 1116",BRANCA,683-487-645-5
ITABUNA,-,Gasolina,Pate Derivado de Petroleo Ltda,-,Jaçanã,26/10/2011,-,BA,-,"2,760","Rua J, 42 Lot Jardim Jaçanã",BRANCA,683-487-645-6
ITABUNA,"2,316",Gasolina,Lopes Lemos Comércio de Combustíveis  Ltda.,-,Odilon,26/10/2011,-,BA,CIF,"2,760","Rodovia Br 101 Km 503,5, S/n",BRANCA,683-487-645-7
ITABUNA,-,Gasolina,Mapa - Produtos de Petroleo Ltda.,-,Odilon,26/10/2011,-,BA,-,"2,760","Rodovia Br 101, S/n Km 496",BRANCA,683-487-645-8
ITABUNA,"2,337",Gasolina,I. C. Pereira,-,Centro,26/10/2011,-,BA,CIF,"2,769","Avenida Fernando Gomes Oliveira, S/n",SHELL,683-487-645-9
ITABUNA,"2,289",Gasolina,Comércio de Combustível Nunes Ltda.,-,Jaçanã,26/10/2011,SETA,BA,FOB,"2,770","Avenida Manoel Chaves, 500 Lote 8 A 13",BRANCA,683-487-645-10
ITABUNA,"2,275",Gasolina,Lovo Derivados de Petróleo Ltda.,-,Centro,26/10/2011,FEDERAL,BA,CIF,"2,780","Avenida Inacio Tosta Filho, 353",BRANCA,683-487-645-11
ITABUNA,"2,326",Gasolina,C B Auad,-,Centro,26/10/2011,PETROBAHIA,BA,CIF,"2,780","Avenida Amelia Amado, 02 Terreo",BRANCA,683-487-645-12
ITABUNA,-,Gasolina,Comercial Itamaraty de Produtos de Petróleo Ltda - Me.,-,São Caetano,26/10/2011,-,BA,-,"2,780","Avenida Princesa Isabel, 812",BRANCA,683-487-645-13
ITABUNA,"2,310",Gasolina,Comercial de Derivados de Petróleo Kamilly Ltda,-,Centro,26/10/2011,ATLÂNTICA,BA,CIF,"2,780","Avenida Inacio Tosta Filho, 508",BRANCA,683-487-645-14
ITABUNA,-,Gasolina,Derivados de Petroleo Teuna Ltda,-,Centro,26/10/2011,-,BA,-,"2,781","Avenida Inacio Tosta Filho, 834 Terreo",BRANCA,683-487-645-15
ITABUNA,-,Gasolina,Posto do Aterro Ltda,-,Centro,26/10/2011,-,BA,-,"2,789","Avenida Jose Soares Pinheiro, 532",ALE,683-487-645-16
ITABUNA,-,Gasolina,Lopes Lemos Comércio de Combustíveis  Ltda.,-,Fatima,26/10/2011,-,BA,-,"2,790","Avenida Juraci Magalhães, 1728",BRANCA,683-487-645-17
ITABUNA,"2,372",Gasolina,Fama Comercio de Combustiveis Ltda,-,Centro,26/10/2011,ALESAT,BA,CIF,"2,790","Avenida Amelia Amado, S/n",BRANCA,683-487-645-18
ITABUNA,"2,369",Gasolina,Hagge & Hagge Ltda.,-,Centro,26/10/2011,-,BA,CIF,"2,790","Avenida do Cinquentenário, 1515",PETROBRAS DISTRIBUIDORA S.A,683-487-645-19
ITABUNA,-,Gasolina,Peixoto Produtos de Petroleo Ltda,-,Fatima,26/10/2011,-,BA,-,"2,790","Avenida Juracy Magalhaes, 782 Terreo",COSAN,683-487-645-20
ITABUNA,-,Gasolina,Posto Universal Comércio de Combustíveis Ltda,-,Centro,26/10/2011,-,BA,-,"2,790","Rua Maria Olivia Rebouças, S/n",PETROBRAS DISTRIBUIDORA S.A,683-487-645-21
ITABUNA,"2,395",Gasolina,K.r. Carvalho & Cia. Ltda.,-,Fatima,26/10/2011,-,BA,CIF,"2,790","Travessa   Juracy Magalhaes, 721",PETROBAHIA,683-487-645-22
ITABUNA,-,Gasolina,Lopes Lemos Comércio de Combustíveis  Ltda.,-,Centro,26/10/2011,-,BA,-,"2,790","Avenida Cinquentenário, 1405",PETROBRAS DISTRIBUIDORA S.A,683-487-645-23
ITABUNA,-,Gasolina,Petroleum e Derivados Comercio Ltda,-,Goes Calmon,26/10/2011,-,BA,-,"2,799","Avenida Aziz Maron, S/n",COSAN COMBUSTÍVEIS,683-487-645-24
ITABUNA,-,Gasolina,Auto Posto Universal Ltda.,-,São Caetano,26/10/2011,-,BA,-,"2,800","Avenida Princesa Isabel, S/n Esquina C/ Rua Sergipe",COSAN COMBUSTÍVEIS,683-487-645-25
ITAMARAJU,-,Diesel,Mirante Comércio de Produtos Derivados do Petróleo Ltda,-,Sede,25/10/2011,-,BA,-,"1,860","Rodovia Br 101, S/n Km 806",BRANCA,702-532-645-0
ITAMARAJU,-,Diesel,Flecha S/a Turismo Comércio e Indústria,-,Sede,25/10/2011,-,BA,-,"1,899","Rodovia Br 101, S/n Km 431",SHELL,702-532-645-1
ITAMARAJU,-,Diesel,Comércio de Combustíveis Peniel Ltda.,-,Centro,25/10/2011,-,BA,-,"1,900","Avenida Perimetral, 1450",BRANCA,702-532-645-2
ITAMARAJU,-,Diesel,Firmino Boina & Cia Ltda.,-,Centro,25/10/2011,-,BA,-,"1,950","Avenida Antonio Carlos Magalhães, 138",COSAN COMBUSTÍVEIS,702-532-645-3
ITAMARAJU,-,Diesel,Firmino Boina & Cia Ltda.,-,Centro,25/10/2011,-,BA,-,"1,950","Praca da Independência, 234",COSAN COMBUSTÍVEIS,702-532-645-4
ITAMARAJU,-,Diesel,Bentivi Derivados de Petroleo Ltda,-,Sede,25/10/2011,-,BA,-,"1,950","Rodovia Br 101, S/n Km 808",PETROBRAS DISTRIBUIDORA S.A,702-532-645-5
ITAMARAJU,-,Diesel,Codepel Comércio de Derivados de Petróleo Ltda,-,Centro,25/10/2011,-,BA,-,"1,980","Avenida Perimetral, 348",PETROBAHIA,702-532-645-6
ITAMARAJU,-,Diesel,J.r.g. Comércio de Petróleo Ltda.,-,Centro,25/10/2011,-,BA,-,"1,999","Avenida Brasil, 528",BRANCA,702-532-645-7
ITAMARAJU,-,Diesel,Gaviao Comercio e Representacoes Ltda,-,Várzea Alegre,25/10/2011,-,BA,-,"2,100","Rodovia Br 101, S/n Km 813",BRANCA,702-532-645-8
ITAMARAJU,-,Etanol,Comércio de Combustíveis Peniel Ltda.,-,Centro,25/10/2011,-,BA,-,"1,990","Avenida Perimetral, 1450",BRANCA,702-643-645-0
ITAMARAJU,-,Etanol,Bentivi Derivados de Petroleo Ltda,-,Sede,25/10/2011,-,BA,-,"1,990","Rodovia Br 101, S/n Km 808",PETROBRAS DISTRIBUIDORA S.A,702-643-645-1
ITAMARAJU,-,Etanol,Gaviao Comercio e Representacoes Ltda,-,Várzea Alegre,25/10/2011,-,BA,-,"2,050","Rodovia Br 101, S/n Km 813",BRANCA,702-643-645-2
ITAMARAJU,-,Etanol,J.r.g. Comércio de Petróleo Ltda.,-,Centro,25/10/2011,-,BA,-,"2,109","Avenida Brasil, 528",BRANCA,702-643-645-3
ITAMARAJU,-,Etanol,Mirante Comércio de Produtos Derivados do Petróleo Ltda,-,Sede,25/10/2011,-,BA,-,"2,120","Rodovia Br 101, S/n Km 806",BRANCA,702-643-645-4
ITAMARAJU,-,Etanol,Mirante Comércio de Produtos Derivados do Petróleo Ltda,-,Corujao,25/10/2011,-,BA,-,"2,199","Rodovia Br 101, S/n Km 808",BRANCA,702-643-645-5
ITAMARAJU,-,Etanol,Firmino Boina & Cia Ltda.,-,Centro,25/10/2011,-,BA,-,"2,300","Avenida Antonio Carlos Magalhães, 138",COSAN COMBUSTÍVEIS,702-643-645-6
ITAMARAJU,-,Etanol,Firmino Boina & Cia Ltda.,-,Centro,25/10/2011,-,BA,-,"2,300","Praca da Independência, 234",COSAN COMBUSTÍVEIS,702-643-645-7
ITAMARAJU,-,Etanol,Flecha S/a Turismo Comércio e Indústria,-,Sede,25/10/2011,-,BA,-,"2,379","Rodovia Br 101, S/n Km 431",SHELL,702-643-645-8
ITAMARAJU,-,GLP,M.l.p.m Figueiredo,-,Marotinho,24/10/2011,,BA,-,"33,00","Travessa Cabralia, 119 Terreo",-,702-462-645-0
ITAMARAJU,-,GLP,Piva & Piva Ltda,-,Centro,24/10/2011,,BA,-,"33,00","Praca da Independencia, 526",-,702-462-645-1
ITAMARAJU,-,GLP,Nobre Comércio de Gás Ltda.,-,Centro,24/10/2011,,BA,-,"33,00","Rua Rui Barbosa, 1143 Terreo",-,702-462-645-2
ITAMARAJU,-,Gasolina,Comércio de Combustíveis Peniel Ltda.,-,Centro,25/10/2011,-,BA,-,"2,810","Avenida Perimetral, 1450",BRANCA,702-487-645-0
ITAMARAJU,-,Gasolina,Mirante Comércio de Produtos Derivados do Petróleo Ltda,-,Sede,25/10/2011,-,BA,-,"2,819","Rodovia Br 101, S/n Km 806",BRANCA,702-487-645-1
ITAMARAJU,-,Gasolina,Flecha S/a Turismo Comércio e Indústria,-,Sede,25/10/2011,-,BA,-,"2,839","Rodovia Br 101, S/n Km 431",SHELL,702-487-645-2
ITAMARAJU,-,Gasolina,Mirante Comércio de Produtos Derivados do Petróleo Ltda,-,Corujao,25/10/2011,-,BA,-,"2,839","Rodovia Br 101, S/n Km 808",BRANCA,702-487-645-3
ITAMARAJU,-,Gasolina,Firmino Boina & Cia Ltda.,-,Centro,25/10/2011,-,BA,-,"2,840","Avenida Antonio Carlos Magalhães, 138",COSAN COMBUSTÍVEIS,702-487-645-4
ITAMARAJU,-,Gasolina,Codepel Comércio de Derivados de Petróleo Ltda,-,Centro,25/10/2011,-,BA,-,"2,840","Avenida Perimetral, 348",PETROBAHIA,702-487-645-5
ITAMARAJU,-,Gasolina,Bentivi Derivados de Petroleo Ltda,-,Sede,25/10/2011,-,BA,-,"2,840","Rodovia Br 101, S/n Km 808",PETROBRAS DISTRIBUIDORA S.A,702-487-645-6
ITAMARAJU,-,Gasolina,Firmino Boina & Cia Ltda.,-,Centro,25/10/2011,-,BA,-,"2,840","Praca da Independência, 234",COSAN COMBUSTÍVEIS,702-487-645-7
ITAMARAJU,-,Gasolina,J.r.g. Comércio de Petróleo Ltda.,-,Centro,25/10/2011,-,BA,-,"2,859","Avenida Brasil, 528",BRANCA,702-487-645-8
JACOBINA,-,Diesel,Parentes Revenda de Produtos de Petroleo Ltda,-,Centro,24/10/2011,-,BA,-,"1,860","Avenida Lomanto Junior, 130",BRANCA,736-532-645-0
JACOBINA,-,Diesel,Raquel Derivados de Petroleo Ltda,-,Catuaba,24/10/2011,-,BA,-,"1,860","Estrada Jacobina - Miguel Calmon, S/n",BRANCA,736-532-645-1
JACOBINA,-,Diesel,Idaci Cortez de Amorim,-,Nazaré,24/10/2011,-,BA,-,"1,860","Avenida Centenario, 300",BRANCA,736-532-645-2
JACOBINA,-,Diesel,Auto Posto da Chapada Ltda,-,Centro,24/10/2011,-,BA,-,"1,860","Praca Dois de Julho, 200-e",BRANCA,736-532-645-3
JACOBINA,-,Diesel,Petromerc Derivados de Petróleo Ltda.,-,Centro,24/10/2011,-,BA,-,"1,929","Praca Dois de Julho, 70",PETROBRAS DISTRIBUIDORA S.A,736-532-645-4
JACOBINA,-,Diesel,Transvale Derivados de Petróleo Ltda.,-,Centro,24/10/2011,-,BA,-,"2,010","Rua Orlando Oliveira Pires, 1164",BRANCA,736-532-645-5
JACOBINA,-,Etanol,Raquel Derivados de Petroleo Ltda,-,Catuaba,24/10/2011,-,BA,-,"2,080","Estrada Jacobina - Miguel Calmon, S/n",BRANCA,736-643-645-0
JACOBINA,-,Etanol,Idaci Cortez de Amorim,-,Nazaré,24/10/2011,-,BA,-,"2,100","Avenida Centenario, 300",BRANCA,736-643-645-1
JACOBINA,-,Etanol,Auto Posto da Chapada Ltda,-,Centro,24/10/2011,-,BA,-,"2,100","Praca Dois de Julho, 200-e",BRANCA,736-643-645-2
JACOBINA,-,Etanol,Cd Pneus Comercio de Derivados de Petroleo Ltda,-,Lages do Batata,24/10/2011,-,BA,-,"2,100","Rua Fernando Daltro, S/n",BRANCA,736-643-645-3
JACOBINA,-,Etanol,Parentes Revenda de Produtos de Petroleo Ltda,-,Centro,24/10/2011,-,BA,-,"2,100","Avenida Lomanto Junior, 130",BRANCA,736-643-645-4
JACOBINA,-,Etanol,Petromerc Derivados de Petróleo Ltda.,-,Centro,24/10/2011,-,BA,-,"2,110","Praca Dois de Julho, 70",PETROBRAS DISTRIBUIDORA S.A,736-643-645-5
JACOBINA,-,GLP,J M Gás Ltda.,-,Lagoinha,24/10/2011,,BA,-,"38,00","Conjunto Habitacional Lagoinha, 14 Setor Ii, Qd. 05, Acesso 9",-,736-462-645-0
JACOBINA,-,GLP,J & J Regional Gás Ltda,-,Serrinha,24/10/2011,,BA,-,"38,00","Rua Presidente Kennedy, 10",-,736-462-645-1
JACOBINA,-,GLP,Ana M. C. Novais & Cia Ltda.,-,Centro,24/10/2011,,BA,-,"38,00","Av.dr.orlando Oliveira Pires, 1446",-,736-462-645-2
JACOBINA,-,GLP,Vilas Boas Comercio e Transportes de Gas,-,Centro,24/10/2011,,BA,-,"38,00","Av Lomanto Junior, 60",-,736-462-645-3
JACOBINA,-,GLP,Hamilton Garcia de Medeiros Junior & Cia Ltda.,-,Caeira,24/10/2011,,BA,-,"38,00","Avenida Orlando Oliveira Pires, 1396",-,736-462-645-4
JACOBINA,-,GLP,Gm Gás e Transportes Ltda.,-,Centro,24/10/2011,,BA,-,"40,00","Avenida Reinaldo Jacobina Vieira, 362",-,736-462-645-5
JACOBINA,-,Gasolina,Parentes Revenda de Produtos de Petroleo Ltda,-,Centro,24/10/2011,-,BA,-,"2,860","Avenida Lomanto Junior, 130",BRANCA,736-487-645-0
JACOBINA,-,Gasolina,Raquel Derivados de Petroleo Ltda,-,Catuaba,24/10/2011,-,BA,-,"2,860","Estrada Jacobina - Miguel Calmon, S/n",BRANCA,736-487-645-1
JACOBINA,-,Gasolina,Idaci Cortez de Amorim,-,Nazaré,24/10/2011,-,BA,-,"2,870","Avenida Centenario, 300",BRANCA,736-487-645-2
JACOBINA,-,Gasolina,Transvale Derivados de Petróleo Ltda.,-,Centro,24/10/2011,-,BA,-,"2,890","Rua Orlando Oliveira Pires, 1164",BRANCA,736-487-645-3
JACOBINA,-,Gasolina,Auto Posto da Chapada Ltda,-,Centro,24/10/2011,-,BA,-,"2,890","Praca Dois de Julho, 200-e",BRANCA,736-487-645-4
JACOBINA,-,Gasolina,Petromerc Derivados de Petróleo Ltda.,-,Centro,24/10/2011,-,BA,-,"2,895","Praca Dois de Julho, 70",PETROBRAS DISTRIBUIDORA S.A,736-487-645-5
JAGUAQUARA,"1,660",Diesel,Pietro Nicola Iervese,-,Entroncamento,24/10/2011,-,BA,FOB,"1,830","Avenida Presidente Medici, 1727 0",PETROSERRA,740-532-645-0
JAGUAQUARA,-,Diesel,Piedade de Maria Ramos Sampaio,-,Stela Dubois,24/10/2011,-,BA,-,"1,830","Avenida Presidente Medici, 1648 A Galpão",PETROBAHIA,740-532-645-1
JAGUAQUARA,"1,661",Diesel,Lsl Comércio de Derivados de Petróleo Ltda.,-,Rodovia,24/10/2011,-,BA,FOB,"1,849","Rod. Br 116, S/n Km 648 + 13 Mts.",SHELL,740-532-645-2
JAGUAQUARA,-,Diesel,Ieda Tormes Carlotto Bordim,-,Stella Dubois,24/10/2011,-,BA,-,"1,879","Rodovia Br 116 Km 672, S/n",BRANCA,740-532-645-3
JAGUAQUARA,-,Diesel,Soares Cruz - Derivados de Petróleo Ltda.,-,Estrada de Jaguaquara - Entrada da Cidade,24/10/2011,-,BA,-,"1,899","Rua Rui Barbosa, S/n",BRANCA,740-532-645-4
JAGUAQUARA,"1,717",Diesel,Auto Posto de Combustíveis Bomfim Inacio Ltda.,-,Ceará,24/10/2011,PETROSERRA,BA,FOB,"1,899","Rua Rodolfo Santos, 369",BRANCA,740-532-645-5
JAGUAQUARA,"1,817",Diesel,Jose Antunes & Cia Ltda,-,Centro,24/10/2011,-,BA,FOB,"1,940","Rua Coronel Durval Matos, 171",PETROBAHIA,740-532-645-6
JAGUAQUARA,"1,817",Diesel,Jose Antunes de Souza,-,Sede,24/10/2011,-,BA,FOB,"1,950","Rua Siqueira Campos, 09 Casa",PETROBAHIA,740-532-645-7
JAGUAQUARA,"1,749",Diesel,Postos de Combustíveis Santa Inês Ltda.,-,Centro,24/10/2011,-,BA,CIF,"1,950","Praca J J Seabra, 315",PETROBRAS DISTRIBUIDORA S.A,740-532-645-8
JAGUAQUARA,-,Etanol,M e D Comércio de Combustíveis e Lubrificantes Ltda.,-,Entroncamento,24/10/2011,-,BA,-,"1,950","Av. Presidente Medici, 2150/c Galpão",COSAN COMBUSTÍVEIS,740-643-645-0
JAGUAQUARA,"1,729",Etanol,Pietro Nicola Iervese,-,Entroncamento,24/10/2011,-,BA,FOB,"1,950","Avenida Presidente Medici, 1727 0",PETROSERRA,740-643-645-1
JAGUAQUARA,-,Etanol,Piedade de Maria Ramos Sampaio,-,Stela Dubois,24/10/2011,-,BA,-,"1,950","Avenida Presidente Medici, 1648 A Galpão",PETROBAHIA,740-643-645-2
JAGUAQUARA,"1,789",Etanol,Postos de Combustíveis Santa Inês Ltda.,-,Centro,24/10/2011,-,BA,CIF,"1,990","Praca J J Seabra, 315",PETROBRAS DISTRIBUIDORA S.A,740-643-645-3
JAGUAQUARA,-,Etanol,Soares Cruz - Derivados de Petróleo Ltda.,-,Estrada de Jaguaquara - Entrada da Cidade,24/10/2011,-,BA,-,"2,040","Rua Rui Barbosa, S/n",BRANCA,740-643-645-4
JAGUAQUARA,-,Etanol,Auto Posto de Combustíveis Bomfim Inacio Ltda.,-,Ceará,24/10/2011,-,BA,-,"2,040","Rua Rodolfo Santos, 369",BRANCA,740-643-645-5
JAGUAQUARA,"1,877",Etanol,Jose Antunes de Souza,-,Sede,24/10/2011,-,BA,FOB,"2,090","Rua Siqueira Campos, 09 Casa",PETROBAHIA,740-643-645-6
JAGUAQUARA,"1,882",Etanol,Jose Antunes & Cia Ltda,-,Centro,24/10/2011,-,BA,FOB,"2,090","Rua Coronel Durval Matos, 171",PETROBAHIA,740-643-645-7
JAGUAQUARA,-,Etanol,Lsl Comércio de Derivados de Petróleo Ltda.,-,Rodovia,24/10/2011,-,BA,-,"2,199","Rod. Br 116, S/n Km 648 + 13 Mts.",SHELL,740-643-645-8
JAGUAQUARA,-,GLP,Abel Correia Santos,-,Stela Dubois,25/10/2011,,BA,-,"33,00","Rua Raimundo da Silva, 113 Térreo",-,740-462-645-0
JAGUAQUARA,"25,00",GLP,Dacio Barreto Santos Me,-,Palmeira,25/10/2011,,BA,FOB,"33,00","Rua Pedro Tavares Cafezeiro, 321 Galpao",-,740-462-645-1
JAGUAQUARA,-,GLP,Comércio de Gas Souza Junior Ltda,-,Centro,25/10/2011,,BA,-,"33,00","Rua Barão do Rio Branco, 229",-,740-462-645-2
